state,program,level,year,approved_intake,enrolled,passed,placed,institutions,girls,boys
Orissa,Management,PG,2017-18,,,,,0,,
Orissa,Management,PG,2018-19,,,,,0,,
Orissa,Management,PG,2019-20,90,89,70,45,1,,
Orissa,Management,PG,2020-21,,,,,0,,
Orissa,Management,PG,2021-22,,,,,0,,
Orissa,Management,PG,2022-23,,,,,0,,
Orissa,MCA,PG,2012-13,3375,1106,1353,610,50,,
Orissa,MCA,PG,2013-14,3180,620,1204,540,46,,
Orissa,MCA,PG,2014-15,,,,,0,,
Orissa,MCA,PG,2015-16,,,,,0,,
Orissa,MCA,PG,2016-17,,,,,0,,
Orissa,MCA,PG,2017-18,,,,,0,,
Orissa,MCA,PG,2018-19,,,,,0,,
Orissa,MCA,PG,2019-20,,,,,0,,
Orissa,MCA,PG,2020-21,,,,,0,,
Orissa,MCA,PG,2021-22,,,,,0,,
Orissa,MCA,PG,2022-23,,,,,0,,
Orissa,Pharmacy,UG,2012-13,1005,712,696,416,17,,
Orissa,Pharmacy,UG,2013-14,1065,860,627,401,17,,
Orissa,Pharmacy,UG,2014-15,,,,,0,,
Orissa,Pharmacy,UG,2015-16,,,,,0,,
Orissa,Pharmacy,UG,2016-17,,,,,0,,
Orissa,Pharmacy,UG,2017-18,,,,,0,,
Orissa,Pharmacy,UG,2018-19,,,,,0,,
Orissa,Pharmacy,UG,2019-20,,,,,0,,
Orissa,Pharmacy,UG,2020-21,,,,,0,,
Orissa,Pharmacy,UG,2021-22,,,,,0,,
Orissa,Pharmacy,UG,2022-23,,,,,0,,
Orissa,Architecture,UG,2012-13,,,,,0,,
Orissa,Architecture,UG,2013-14,,,,,0,,
Orissa,Architecture,UG,2014-15,,,,,0,,
Orissa,Architecture,UG,2015-16,,,,,0,,
Orissa,Architecture,UG,2016-17,,,,,0,,
Orissa,Architecture,UG,2017-18,,,,,0,,
Orissa,Architecture,UG,2018-19,,,,,0,,
Orissa,Architecture,UG,2019-20,,,,,0,,
Orissa,Architecture,UG,2020-21,,,,,0,,
Orissa,Architecture,UG,2021-22,,,,,0,,
Orissa,Architecture,UG,2022-23,,,,,0,,
Orissa,Hotel Management and Catering,UG,2012-13,,,,,0,,
Orissa,Hotel Management and Catering,UG,2013-14,,,,,0,,
Orissa,Hotel Management and Catering,UG,2014-15,,,,,0,,
Orissa,Hotel Management and Catering,UG,2015-16,,,,,0,,
Orissa,Hotel Management and Catering,UG,2016-17,,,,,0,,
Orissa,Hotel Management and Catering,UG,2017-18,,,,,0,,
Orissa,Hotel Management and Catering,UG,2018-19,,,,,0,,
Orissa,Hotel Management and Catering,UG,2019-20,,,,,0,,
Orissa,Hotel Management and Catering,UG,2020-21,,,,,0,,
Orissa,Hotel Management and Catering,UG,2021-22,,,,,0,,
Orissa,Hotel Management and Catering,UG,2022-23,,,,,0,,
Puducherry,Engineering and Technology,UG,2012-13,6720,4682,2363,1342,14,,
Puducherry,Engineering and Technology,UG,2013-14,7620,4647,3000,1822,15,,
Puducherry,Engineering and Technology,UG,2014-15,9060,4343,3525,2506,18,,
Puducherry,Engineering and Technology,UG,2015-16,8940,4023,3679,2472,18,,
Puducherry,Engineering and Technology,UG,2016-17,8910,3637,3659,2572,18,,
Puducherry,Engineering and Technology,UG,2017-18,8610,3403,3726,2619,17,,
Puducherry,Engineering and Technology,UG,2018-19,7920,3087,3662,2677,17,,
Puducherry,Engineering and Technology,UG,2019-20,7443,3060,2848,2613,15,,
Puducherry,Engineering and Technology,UG,2020-21,7593,3079,903,1957,16,,
Puducherry,Engineering and Technology,UG,2021-22,7080,3799,1455,2249,15,1158,2223
Puducherry,Engineering and Technology,UG,2022-23,6960,110,0,93,15,,
Puducherry,Engineering and Technology,PG,2012-13,462,422,254,111,7,,
Puducherry,Engineering and Technology,PG,2013-14,690,467,326,98,9,,
Puducherry,Engineering and Technology,PG,2014-15,792,395,369,110,11,,
Puducherry,Engineering and Technology,PG,2015-16,828,305,291,73,11,,
Puducherry,Engineering and Technology,PG,2016-17,841,227,276,205,11,,
Puducherry,Engineering and Technology,PG,2017-18,787,202,216,40,9,,
Puducherry,Engineering and Technology,PG,2018-19,742,167,295,21,8,,
Puducherry,Engineering and Technology,PG,2019-20,625,118,44,34,6,,
Puducherry,Engineering and Technology,PG,2020-21,475,154,82,9,5,,
Puducherry,Engineering and Technology,PG,2021-22,451,132,18,29,5,52,77
Puducherry,Engineering and Technology,PG,2022-23,682,0,0,0,6,,
Puducherry,Engineering and Technology,DIPLOMA,2012-13,2650,2198,998,806,8,,
Puducherry,Engineering and Technology,DIPLOMA,2013-14,2890,1929,858,709,9,,
Puducherry,Engineering and Technology,DIPLOMA,2014-15,2830,1598,903,514,9,,
Puducherry,Engineering and Technology,DIPLOMA,2015-16,2830,1474,954,764,9,,
Puducherry,Engineering and Technology,DIPLOMA,2016-17,2402,1344,430,365,9,,
Puducherry,Engineering and Technology,DIPLOMA,2017-18,2422,1381,588,443,9,,
Puducherry,Engineering and Technology,DIPLOMA,2018-19,2422,1286,574,478,9,,
Puducherry,Engineering and Technology,DIPLOMA,2019-20,2422,1277,1068,655,9,,
Puducherry,Engineering and Technology,DIPLOMA,2020-21,2392,1086,237,832,9,,
Puducherry,Engineering and Technology,DIPLOMA,2021-22,2402,1039,1049,786,9,130,757
Puducherry,Engineering and Technology,DIPLOMA,2022-23,2182,0,0,0,8,,
Puducherry,Management,PG,2012-13,480,360,339,127,8,,
Puducherry,Management,PG,2013-14,660,366,349,130,8,,
Puducherry,Management,PG,2014-15,660,355,295,133,8,,
Puducherry,Management,PG,2015-16,660,337,269,161,8,,
Puducherry,Management,PG,2016-17,660,340,303,148,8,,
Puducherry,Management,PG,2017-18,570,389,293,160,7,,
Puducherry,Management,PG,2018-19,570,361,275,242,7,,
Puducherry,Management,PG,2019-20,480,403,322,207,6,,
Puducherry,Management,PG,2020-21,630,452,56,115,5,,
Puducherry,Management,PG,2021-22,690,617,255,178,6,298,319
Puducherry,Management,PG,2022-23,810,0,0,0,8,,
Puducherry,MCA,PG,2012-13,420,316,285,133,7,,
Puducherry,MCA,PG,2013-14,420,216,273,116,7,,
Puducherry,MCA,PG,2014-15,420,140,280,141,7,,
Puducherry,MCA,PG,2015-16,420,55,187,92,7,,
Puducherry,MCA,PG,2016-17,420,145,194,85,7,,
Puducherry,MCA,PG,2017-18,360,168,249,74,6,,
Puducherry,MCA,PG,2018-19,360,204,206,68,6,,
Puducherry,MCA,PG,2019-20,312,108,113,39,5,,
Puducherry,MCA,PG,2020-21,342,173,29,60,6,,
Puducherry,MCA,PG,2021-22,338,250,60,61,6,118,132
Puducherry,MCA,PG,2022-23,398,30,0,0,7,,
Puducherry,Pharmacy,UG,2012-13,60,56,41,12,1,,
Puducherry,Pharmacy,UG,2013-14,60,60,51,16,1,,
Puducherry,Pharmacy,UG,2014-15,60,59,52,20,1,,
Puducherry,Pharmacy,UG,2015-16,60,58,55,22,1,,
Puducherry,Pharmacy,UG,2016-17,60,60,55,10,1,,
Puducherry,Pharmacy,UG,2017-18,60,55,57,46,1,,
Puducherry,Pharmacy,UG,2018-19,60,59,57,44,1,,
Puducherry,Pharmacy,UG,2019-20,160,59,0,40,2,,
Puducherry,Pharmacy,UG,2020-21,60,0,52,52,1,,
Puducherry,Pharmacy,UG,2021-22,60,0,52,52,1,0,0
Puducherry,Pharmacy,UG,2022-23,60,0,0,0,1,,
Puducherry,Architecture,UG,2012-13,,,,,0,,
Puducherry,Architecture,UG,2013-14,,,,,0,,
Puducherry,Architecture,UG,2014-15,,,,,0,,
Puducherry,Architecture,UG,2015-16,,,,,0,,
Puducherry,Architecture,UG,2016-17,,,,,0,,
Puducherry,Architecture,UG,2017-18,,,,,0,,
